Chromosome	Position_bp	Rate
chrX	434000	0.000289770859504064
chrX	434500	0.017417417014576
chrX	435000	12.5622853691413
chrX	435500	0.0128794791963544
chrX	436000	0.581115158867559
chrX	436500	0.495707745062398
chrX	437000	2.94416355766261
chrX	437500	0.0498794408778831
chrX	438000	3.8959398410373
chrX	438500	0.00449509089768433
chrX	439000	5.97045595631239
chrX	439500	0.246727329764518
chrX	440000	0.22749171967258
chrX	440500	6.59417426066799
chrX	441000	9.55894143326447e-05
chrX	441500	1.60774393323622e-08
chrX	442000	4.26060698219781
chrX	442500	0.0598267430554612
chrX	443000	5.71536440719989
chrX	443500	9.7595158387723e-16
chrX	444000	8.10513727054809e-07
chrX	444500	0.173165079069704
chrX	445000	0.141976480561053
chrX	445500	0.0306623986446448
chrX	446000	5.34802585048711e-06
chrX	446500	4.56815958307564e-05
chrX	447000	0.000308916695321054
chrX	447500	4.04054475753351
chrX	448000	0.309611552962157
chrX	448500	3.67408283454581e-09
chrX	449000	4.33942834734737e-08
chrX	449500	1.78845852386619
chrX	450000	0.0198998689733062
chrX	450500	0.00103614081993117
chrX	451000	0.266637957173434
chrX	451500	0.000648753417385895
chrX	452000	3.82272997247954e-05
chrX	452500	0.00554187668995367
chrX	453000	0.0790370574149411
chrX	453500	0.206009666252668
chrX	454000	4.05442263575788e-05
chrX	454500	3.38942780537825e-05
chrX	455000	0.0378131466081961
chrX	455500	4.39889236097854e-09
chrX	456000	0.00707556674386363
chrX	456500	2.24237504459015e-06
chrX	457000	0.000393957770323471
chrX	457500	1.12452299600342
chrX	458000	0.000119318236950337
chrX	458500	0.0268675129627536
chrX	459000	0.00844182259477166
chrX	459500	2.7118210706518
chrX	460000	0.00671202713648648
chrX	460500	0.00394141477998192
chrX	461000	2.03335464728373
chrX	461500	2.11726649791211
chrX	462000	0.0692600637012688
chrX	462500	8.46069981696991
chrX	463000	0.00263595115302906
chrX	463500	0.0288487587937151
chrX	464000	0.0516684109870609
chrX	464500	2.0399392403832e-05
chrX	465000	0.000229969561952069
chrX	465500	1.29426739732535
chrX	466000	0.00484624860741292
chrX	466500	0.0312960028803864
chrX	467000	0.0532507167322961
chrX	467500	0.393346111271407
chrX	468000	0.00376137690062302
chrX	468500	0.00131647872837283
chrX	469000	5.91003911129002e-09
chrX	469500	0.210988336434064
chrX	470000	0.00135689988830198
chrX	470500	0.326960849659408
chrX	471000	0.108324667015599
chrX	471500	0.0234601765977026
chrX	472000	4.87383012079808e-05
chrX	472500	0.0287650134174302
chrX	473000	1.30892998359488
chrX	473500	0.0224786335231229
chrX	474000	0.00402077833035874
chrX	474500	0.183607026436614
chrX	475000	0.16769741381797
chrX	475500	4.61984714148451e-06
chrX	476000	0.156610123087589
chrX	476500	0.118698345098145
chrX	477000	8.50392431167188e-07
chrX	477500	1.17895982735796
chrX	478000	0.00913185966797274
chrX	478500	1.38317925307723e-05
chrX	479000	1.78793157559283e-07
chrX	479500	8.45586377595114e-10
chrX	480000	0.274041951000018
chrX	480500	5.62216227875566
chrX	481000	0.0232201121871531
chrX	481500	0.00794553877177928
chrX	482000	1.49622157373398
chrX	482500	2.02708091032293e-06
chrX	483000	0.000283202134261666
chrX	483500	0.00318402594383546
chrX	484000	0.0781829300176564
chrX	484500	0.00869094139905084
chrX	485000	2.87720593963351
chrX	485500	0.720391315373719
chrX	486000	0.226058792464657
chrX	486500	3.29101042577946
chrX	487000	0.00176775684893393
chrX	487500	0.000536155252891524
chrX	488000	1.36674734395811e-12
chrX	488500	0.00060507873509641
chrX	489000	0.662582200014762
chrX	489500	0.0200029333116854
chrX	490000	7.16775273877593
chrX	490500	0.000145899063081343
chrX	491000	1.60548924200454e-06
chrX	491500	0.053895453090021
chrX	492000	0.114023110346285
chrX	492500	0.0421064582506411
chrX	493000	0.365284469470422
chrX	493500	7.41659128298448e-07
chrX	494000	4.35185882468122e-05
chrX	494500	0.0770481634576089
chrX	495000	0.899675150523573
chrX	495500	9.24026456314933
chrX	496000	0.0161395353862777
chrX	496500	0.438521289857188
chrX	497000	0.244046858738855
chrX	497500	0.0226467651766084
chrX	498000	2.12777648814431
chrX	498500	4.32320248292838e-05
chrX	499000	8.66386725355167e-05
chrX	499500	0.798217259892521
chrX	5e+05	3.22171945907874e-09
chrX	500500	1.50600954541753
chrX	501000	0.0208830712467594
chrX	501500	9.95858952685151
chrX	502000	0.00489953747550437
chrX	502500	0.0174223946229589
chrX	503000	0.100250810318775
chrX	503500	2.40601856504085
chrX	504000	3.8305087228764e-08
chrX	504500	4.2738477056394e-06
chrX	505000	0.449999392982987
chrX	505500	0.0027757531175687
chrX	506000	3.13948084729452
chrX	506500	1.10269785821146
chrX	507000	3.9754187671432e-17
chrX	507500	0.00135874395793081
chrX	508000	1.94552464023896
chrX	508500	0.282164587385874
chrX	509000	1.0111868393526
chrX	509500	0.00770316570671965
chrX	510000	0.0817575774455145
chrX	510500	4.61841936314775
chrX	511000	67.1199257223197
chrX	511500	0.730250440702194
chrX	512000	0.126500006510504
chrX	512500	2.64049341202234
chrX	513000	0.0173292886054272
chrX	513500	0.0301694367697556
chrX	514000	7.07607909917595e-07
chrX	514500	0.741694921573897
chrX	515000	1.72828348458835
chrX	515500	13.5315754949565
chrX	516000	10.6051547601007
chrX	516500	0.0652639389120382
chrX	517000	4.7833592401655
chrX	517500	0.0177310236947299
chrX	518000	1.23243703782818e-05
chrX	518500	20.4873428814668
chrX	519000	0.00184906488706187
chrX	519500	5.03439323469319
chrX	520000	3.33175374130811
chrX	520500	1.04568166827947
chrX	521000	0.00420272449789606
chrX	521500	0.000677251413913832
chrX	522000	1.88128590574232
chrX	522500	5.37837108415112
chrX	523000	1.22347159279283
chrX	523500	1.73339392574009e-07
chrX	524000	1.71784899844106
chrX	524500	0.0179678466535845
chrX	525000	0.0445427176532008
chrX	525500	1.26131361333112
chrX	526000	0.0136636638279267
chrX	526500	0.0398740583418426
chrX	527000	3.19321749830575
chrX	527500	0.00143176690417755
chrX	528000	2.35153452586345e-09
chrX	528500	5.61931495142921
chrX	529000	1.82407073804466e-06
chrX	529500	0.0532576893622552
chrX	530000	0.142533643902597
chrX	530500	0.0550743368735223
chrX	531000	7.10468402843232e-05
chrX	531500	4.82274537109853e-07
chrX	532000	10.352033719561
chrX	532500	8.51890397176174e-05
chrX	533000	0.275367925177433
chrX	533500	0.0327839817533843
chrX	534000	10.4175563864416
chrX	534500	1.05866094152322
chrX	535000	0.404621366765241
chrX	535500	14.2938760336217
chrX	536000	8.31192737556664e-07
chrX	536500	1.05575725603496e-05
chrX	537000	9.5170941003076e-18
chrX	537500	8.38196651275579e-05
chrX	538000	0.000339113940254377
chrX	538500	6.70203618764712
chrX	539000	1.60753523544386e-07
chrX	539500	0.0331443919269876
chrX	540000	1.09873446382933
chrX	540500	0.00415408489964946
chrX	541000	4.59850248492606
chrX	541500	11.5807475673609
chrX	542000	4.88721729105729
chrX	542500	0.174104953722056
chrX	543000	0.0807036787989662
chrX	543500	0.198191080437147
chrX	544000	0.000546183555418784
chrX	544500	5.75757750420911
chrX	545000	0.000368131537357425
chrX	545500	0.00103756893355712
chrX	546000	4.74922943714054
chrX	546500	0.000307229882140237
chrX	547000	0.537802116347979
chrX	547500	5.99044284645843
chrX	548000	0.192340113247265
chrX	548500	14.2629978570234
chrX	549000	25.5008819052344
chrX	549500	0.00267936561695022
chrX	550000	0.851229029623219
chrX	550500	2.12771515747418e-05
chrX	551000	5.87099515967508
chrX	551500	0.19815199054571
chrX	552000	1.35570208510471
chrX	552500	0.000296619576592708
chrX	553000	0.00769585014248295
chrX	553500	2.40852000139853
chrX	554000	0.00674555787466529
chrX	554500	6.72153702753346e-13
chrX	555000	0.0312666068425532
chrX	555500	0.0182318736311115
chrX	556000	0.667081938571118
chrX	556500	0.30752204882582
chrX	557000	5.4410005575125
chrX	557500	0.681903481357422
chrX	558000	0.0110376497382207
chrX	558500	32.0228762804228
chrX	559000	5.9064136059039
chrX	559500	3.32173552488574e-05
chrX	560000	5.4909502069542e-07
chrX	560500	0.0183106735744518
chrX	561000	0.0561240051065545
chrX	561500	2.38559840158705
chrX	562000	0.136929702299062
chrX	562500	2.07142245886258
chrX	563000	0.231010654979815
chrX	563500	0.0267658097966652
chrX	564000	0.000101200702235232
chrX	564500	4.77208520996944
chrX	565000	20.1063865931052
chrX	565500	0.0425119513875528
chrX	566000	1.19530676904933e-05
chrX	566500	0.209635071555098
chrX	567000	0.0584198667241248
chrX	567500	9.15751837661529
chrX	568000	7.56718303347598
chrX	568500	5.82044574327047
chrX	569000	0.000357541204945871
chrX	569500	0.025057583243643
chrX	570000	0.0141551281402394
chrX	570500	0.255141850968722
chrX	571000	3.34700223961929e-07
chrX	571500	4.88316596762685
chrX	572000	3.99618615177688e-06
chrX	572500	0.657716355624469
chrX	573000	1.20037243714112
chrX	573500	0.00249850473802029
chrX	574000	0.00314928944121232
chrX	574500	2.80491582504765
chrX	575000	0.0244046901338333
chrX	575500	0.70920474847882
chrX	576000	0.452743152059502
chrX	576500	6.70329913861016
chrX	577000	3.33678643347737
chrX	577500	0.871832584179032
chrX	578000	3.12541661070476
chrX	578500	1.26833160643886
chrX	579000	0.743432360367037
chrX	579500	0.133379245036765
chrX	580000	0.96556159667243
chrX	580500	0.361178507238902
chrX	581000	39.8453190616431
chrX	581500	0.000353935572561398
chrX	582000	0.00290555295311884
chrX	582500	9.29787920039801e-06
chrX	583000	2.47700043047028e-06
chrX	583500	3.3409464599788
chrX	584000	0.000178754066854515
chrX	584500	0.0493861880533824
chrX	585000	0.425408472764307
chrX	585500	0.110885468654494
chrX	586000	36.2079978921637
chrX	586500	0.00133195885550336
chrX	587000	1.05118989782787e-11
chrX	587500	39.6727616260503
chrX	588000	0.000353408936804352
chrX	588500	0.316969515919102
chrX	589000	0.0455674771740544
chrX	589500	0.0505588717268912
chrX	590000	0.134994425898205
chrX	590500	0.000312968178048357
chrX	591000	4.63196374107569
chrX	591500	0.804561406416881
chrX	592000	0.0403720623956412
chrX	592500	6.94074575327498
chrX	593000	16.5151606176318
chrX	593500	1.51156029524417
chrX	594000	0.415293088637021
chrX	594500	0.0376705536358487
chrX	595000	0.00110531678561486
chrX	595500	0.0255265766460644
chrX	596000	4.80336185206829
chrX	596500	4.27934328890963
chrX	597000	0.121287974086538
chrX	597500	5.06237096932536e-06
chrX	598000	16.2127733934055
chrX	598500	0.000380591803434594
chrX	599000	1.33931482901192
chrX	599500	0.00564362287938659
chrX	6e+05	0.0841425674738661
chrX	600500	2.03879656008389
chrX	601000	0.395645141931494
chrX	601500	17.9937484425865
chrX	602000	0.407711526997485
chrX	602500	1.20681657474293
chrX	603000	5.05161885750701e-05
chrX	603500	2.18599469786431e-06
chrX	604000	0.000218967155295242
chrX	604500	0.901314151224501
chrX	605000	0.164440227885998
chrX	605500	0.00392837810907285
chrX	606000	0.715278022166709
chrX	606500	10.270444063191
chrX	607000	2.48214649564408e-06
chrX	607500	0.687025360839589
chrX	608000	17.1122317891785
chrX	608500	1.10133783123833
chrX	609000	8.08454708567606
chrX	609500	0.136139708123352
chrX	610000	3.46360753653003
chrX	610500	0.271567265832199
chrX	611000	4.12850858493959e-08
chrX	611500	0.679124914847203
chrX	612000	0.102069855261606
chrX	612500	0.0161072587177592
chrX	613000	1.74747835219526
chrX	613500	0.390042333771525
chrX	614000	3.52180340948405
chrX	614500	0.02263462021597
chrX	615000	0.000124013634822069
chrX	615500	0.0257688149516359
chrX	616000	0.102923472082829
chrX	616500	0.00212921786505711
chrX	617000	0.629174209027362
chrX	617500	0.000607492885870097
chrX	618000	1.95468931008248
chrX	618500	0.0352145008088739
chrX	619000	0.043879029030275
chrX	619500	0.575716361409037
chrX	620000	0.000126169732574562
chrX	620500	2.00374640273512
chrX	621000	3.55766834637
chrX	621500	0.0767649337085034
chrX	622000	4.58966615855079e-10
chrX	622500	0.119090547365396
chrX	623000	1.25242510566943e-05
chrX	623500	0.179077903468212
chrX	624000	0.178403629542195
chrX	624500	4.55402242289579
chrX	625000	3.25833732100783e-05
chrX	625500	0.211447316590514
chrX	626000	21.6811333917565
chrX	626500	0.441532892191615
chrX	627000	2.74312246476058
chrX	627500	0.696467894330868
chrX	628000	0.116077621677352
chrX	628500	8.05508273943292
chrX	629000	0.766965703118032
chrX	629500	7.57798394740721e-05
chrX	630000	0.00303779169897825
chrX	630500	2.20101378848365
chrX	631000	0.543912216029887
chrX	631500	3.69318812141095
chrX	632000	0.0023994132563138
chrX	632500	1.39747212804521
chrX	633000	0.0270805170125844
chrX	633500	16.3497817120182
chrX	634000	0.00186667023852669
chrX	634500	4.45822388904265
chrX	635000	5.11911322670772e-11
chrX	635500	0.00182211982699825
chrX	636000	0.000400968174206984
chrX	636500	13.2743861112533
chrX	637000	0.0152160391944519
chrX	637500	0.0927891481420794
chrX	638000	2.0552689620519
chrX	638500	0.0114159977213484
chrX	639000	0.157090659151542
chrX	639500	0.233886865572487
chrX	640000	1.20196499265685e-05
chrX	640500	3.05070421517671
chrX	641000	0.00122138016071532
chrX	641500	1.65769934754094e-06
chrX	642000	0.00252889332347681
chrX	642500	6.75650871911415
chrX	643000	0.50795589261966
chrX	643500	0.186123880831801
chrX	644000	0.225374499500846
chrX	644500	0.255869191989855
chrX	645000	0.0962140883103047
chrX	645500	2.14774201002884e-08
chrX	646000	0.000695046612010388
chrX	646500	0.743607342735382
chrX	647000	0.990681012760475
chrX	647500	0.386762317500665
chrX	648000	0.0233199784058771
chrX	648500	0.0540594150043027
chrX	649000	0.544158082530954
chrX	649500	8.37217639469962
chrX	650000	0.000314001841904079
chrX	650500	1.62059879655231e-09
chrX	651000	3.00447309342357
chrX	651500	0.0308821649117785
chrX	652000	0.0802118898419822
chrX	652500	2.0464694746221
chrX	653000	0.00988549654633967
chrX	653500	1.72710004985092
chrX	654000	0.0356942500120037
chrX	654500	6.76096278953279e-07
chrX	655000	7.07920350062705
chrX	655500	6.76507691741041
chrX	656000	4.30201056203191
chrX	656500	19.6547961103975
chrX	657000	3.93772642751343e-06
chrX	657500	4.04204754979875
chrX	658000	0.0171852967917556
chrX	658500	1.6910987228853
chrX	659000	2.42961816622349
chrX	659500	0.0415549897119979
chrX	660000	0.00014520314314443
chrX	660500	0.66285692453171
chrX	661000	3.57080570925858
chrX	661500	4.03017994019947
chrX	662000	0.0148598210453871
chrX	662500	0.00223120655458037
chrX	663000	0.66042553652084
chrX	663500	1.32491701759956
chrX	664000	4.56477682018368
chrX	664500	1.12881362290786
chrX	665000	4.6431950644338e-19
chrX	665500	0.00133019557993535
chrX	666000	4.93611002572595
chrX	666500	0.00335115687596247
chrX	667000	1.4470583814159e-10
chrX	667500	0.177748048349178
chrX	668000	2.22463512349081
chrX	668500	0.0362761452943893
chrX	669000	0.00196243418749185
chrX	669500	0.000845401115931833
chrX	670000	16.2917337378998
chrX	670500	2.3191507862662
chrX	671000	4.03099001954179
chrX	671500	6.78009740346241
chrX	672000	6.93446914893709
chrX	672500	6.79034603358752
chrX	673000	7.56763087136404e-08
chrX	673500	0.000642120709958486
chrX	674000	5.4445275918454e-09
chrX	674500	0.000345195017546079
chrX	675000	2.56827015937294
chrX	675500	0.000767059247594359
chrX	676000	5.33221964932391
chrX	676500	3.01482543396081e-06
chrX	677000	0.828383945491494
chrX	677500	5.57304649168828
chrX	678000	1.29367512812424e-05
chrX	678500	0.0110791633071668
chrX	679000	0.0866095514643369
chrX	679500	0.259947388361257
chrX	680000	0.0012179473197754
chrX	680500	3.19932408160557
chrX	681000	0.000656794819802631
chrX	681500	0.06385848716501
chrX	682000	0.0670189261527997
chrX	682500	0.660987181853392
chrX	683000	2.39013645337969e-05
chrX	683500	0.000333931621034951
chrX	684000	13.1717089262954
chrX	684500	8.41507836256247e-05
chrX	685000	0.207385204749743
chrX	685500	1.95337427786891
chrX	686000	0.000304203877602797
chrX	686500	0.49550379829423
chrX	687000	0.122292194652495
chrX	687500	0.0324866021186448
chrX	688000	0.0396096291424284
chrX	688500	0.436116647194285
chrX	689000	1.36889051927167
chrX	689500	0.874835654598519
chrX	690000	0.461884398018915
chrX	690500	2.90560012803365e-07
chrX	691000	1.4174875376272
chrX	691500	8.78938776356866
chrX	692000	0.0741537367287424
chrX	692500	1.87583502967915
chrX	693000	0.0233357775552266
chrX	693500	2.2801616958481e-08
chrX	694000	0.0645201907306507
chrX	694500	0.125237781159798
chrX	695000	8.89714348759516e-05
chrX	695500	0.000341482442148773
chrX	696000	3.44748401281679
chrX	696500	2.05415937060418
chrX	697000	1.26484817076349
chrX	697500	0.772060572951435
chrX	698000	0.943312962929434
chrX	698500	0.130013276120449
chrX	699000	0.907426520241899
chrX	699500	0.0564329623677506
chrX	7e+05	5.73819736899966
chrX	700500	3.55392293602788e-10
chrX	701000	7.15149526265752
chrX	701500	21.4073550997849
chrX	702000	0.0357822166506639
chrX	702500	12.0219519949294
chrX	703000	0.310641842557765
chrX	703500	3.61489872836394
chrX	704000	1.23081910462692e-05
chrX	704500	0.375906463882289
chrX	705000	7.77522017833456
chrX	705500	8.13249636166984e-05
chrX	706000	0.525676028101622
chrX	706500	0.00234664158266468
chrX	707000	3.84225064207882
chrX	707500	8.81691880424309
chrX	708000	21.0352433986455
chrX	708500	0.00111250345843798
chrX	709000	0.000101792324416452
chrX	709500	8.00091107464863e-05
chrX	710000	19.6418521057082
chrX	710500	1.15169433924304e-06
chrX	711000	9.30400453441896e-05
chrX	711500	16.5012464124145
chrX	712000	1.10447698352048
chrX	712500	0.0277249179756657
chrX	713000	0.0428295494651439
chrX	713500	4.04632403712664
chrX	714000	2.94596532663984e-05
chrX	714500	4.18142881240945e-07
chrX	715000	0.352477385800178
chrX	715500	5.55168552668917
chrX	716000	3.6713770563702
chrX	716500	0.181659089573594
chrX	717000	3.64129475716844
chrX	717500	8.67086587061232e-08
chrX	718000	9.65725557835015e-07
chrX	718500	1.97361257734125
chrX	719000	4.44166877464666e-07
chrX	719500	2.27270489990763
chrX	720000	0.600774780435835
chrX	720500	1.91024037457143
chrX	721000	1.66337165051173e-08
chrX	721500	1.36219401037137
chrX	722000	0.307758054865113
chrX	722500	0.584505449001655
chrX	723000	1.56173180596314
chrX	723500	0.0264527527332645
chrX	724000	0.490428535125035
chrX	724500	4.35714651696346e-05
chrX	725000	33.8722374060757
chrX	725500	1.71575740310983
chrX	726000	14.4284141831756
chrX	726500	3.90955889616911
chrX	727000	0.0164453744157195
chrX	727500	0.00133496833760771
chrX	728000	2.90946554238053e-07
chrX	728500	0.393493853008125
chrX	729000	4.20228393352321e-08
chrX	729500	6.44933457624848e-05
chrX	730000	3.28028628508332
chrX	730500	1.78827092118031e-05
chrX	731000	5.67354913198237
chrX	731500	0.00115189783997708
chrX	732000	0.348367737141315
chrX	732500	3.14422215386116e-05
chrX	733000	2.71880173800754
chrX	733500	0.00945991277830697
chrX	734000	0.0401153710681659
chrX	734500	0.0166244406931892
chrX	735000	44.8453427452124
chrX	735500	1.77848615638868e-05
chrX	736000	0.486808899739701
chrX	736500	0.36237154885773
chrX	737000	3.61758092121317e-06
chrX	737500	0.661257825214079
chrX	738000	1.61974151454418
chrX	738500	0.0251274826667421
chrX	739000	1.96751142820831
chrX	739500	7.14692465338985e-08
chrX	740000	2.61422952485798
chrX	740500	0.830594259479908
chrX	741000	1.61670311134718
chrX	741500	14.813226441133
chrX	742000	0.0127882621501753
chrX	742500	0.84324209829443
chrX	743000	0.728081263661791
chrX	743500	9.42450283263702
chrX	744000	0.00167915311258735
chrX	744500	36.2219148206082
chrX	745000	0.241175322234185
chrX	745500	16.2213975104374
chrX	746000	0.128281169941211
chrX	746500	1.42080615550034
chrX	747000	1.94546787321275
chrX	747500	3.20185114065909
chrX	748000	0.000903237186719449
chrX	748500	0.135593556966191
chrX	749000	0.139357733806636
chrX	749500	0.00508584034777322
chrX	750000	0.131393048052457
chrX	750500	2.53808025077923
chrX	751000	0.367422371088838
chrX	751500	0.743422152801171
chrX	752000	4.76724024969625
chrX	752500	0.0108503917516946
chrX	753000	0.778577243301565
chrX	753500	15.8787872929946
chrX	754000	6.94615954556098
chrX	754500	1.08699507086997
chrX	755000	0.353832901392981
chrX	755500	0.431230879249614
chrX	756000	1.36290994494288e-11
chrX	756500	8.98483949006162e-07
chrX	757000	0.940844314602319
chrX	757500	5.99954502448415e-06
chrX	758000	2.14880221830169
chrX	758500	0.0748965246785913
chrX	759000	0.625314159409801
chrX	759500	12.1410100460299
chrX	760000	0.00208574442491302
chrX	760500	1.97712626816977
chrX	761000	2.00820741627739
chrX	761500	0.0001351568558473
chrX	762000	0.00263527018377038
chrX	762500	5.51316864261252
chrX	763000	4.20879056797962
chrX	763500	0.000824476317898628
chrX	764000	1.63255904580307
chrX	764500	9.55256154040175
chrX	765000	0.0257583834064547
chrX	765500	0.000174605084714294
chrX	766000	0.00681345849158558
chrX	766500	0.364980428087717
chrX	767000	6.93700885827938
chrX	767500	2.65301495251114
chrX	768000	0.00636884301631468
chrX	768500	5.93366621997213
chrX	769000	0.0137275931534318
chrX	769500	2.61164689155952
chrX	770000	1.93522807861695
chrX	770500	0.0444747547005419
chrX	771000	37.5265314304346
chrX	771500	5.35607141563044e-06
chrX	772000	1.0206514056004e-06
chrX	772500	1.27989317002625
chrX	773000	4.45368602106562e-05
chrX	773500	0.559717535850865
chrX	774000	0.0016143757688708
chrX	774500	6.84982364682229e-05
chrX	775000	1.77178631819538
chrX	775500	0.00128127904668297
chrX	776000	0.589074012080219
chrX	776500	1.354259898498e-05
chrX	777000	5.07884440855531e-06
chrX	777500	3.08374388195748e-06
chrX	778000	6.79446008192446e-07
chrX	778500	0.241702217298525
chrX	779000	0.00129282541688032
chrX	779500	24.4092141451288
chrX	780000	0.0724312278841035
chrX	780500	0.0271830795505051
chrX	781000	0.00425944833757863
chrX	781500	0.0236917777769987
chrX	782000	19.4807494607751
chrX	782500	8.96035825111132
chrX	783000	1.36984413613968
chrX	783500	0.000265349123480841
chrX	784000	0.441303760401492
chrX	784500	1.89530443349453e-09
chrX	785000	2.49212463316162
chrX	785500	3.66307644333844e-05
chrX	786000	2.2646944660025
chrX	786500	0.00282203830128864
chrX	787000	0.203486827322607
chrX	787500	0.000329905508376782
chrX	788000	2.73144595501032e-07
chrX	788500	5.25565732959035
chrX	789000	14.045778646773
chrX	789500	30.2310937934663
chrX	790000	0.994772738840963
chrX	790500	0.00311632576170987
chrX	791000	7.91136230950279
chrX	791500	1.37843004003349e-06
chrX	792000	2.00494253923264e-06
chrX	792500	8.6608487857773e-05
chrX	793000	25.5974165365792
chrX	793500	2.82199227385097
chrX	794000	0.000999758933225065
chrX	794500	0.118587427096642
chrX	795000	0.00587709867267152
chrX	795500	0.00598591829097853
chrX	796000	0.943767289765651
chrX	796500	4.91952424348586e-07
chrX	797000	6.78068443248444
chrX	797500	1.32181204524121e-06
chrX	798000	0.0113625863957299
chrX	798500	0.0054574839531929
chrX	799000	0.00188676413795012
chrX	799500	0.732455220867387
chrX	8e+05	0.000622260187564376
chrX	800500	0.00765874329956535
chrX	801000	0.00366757982592519
chrX	801500	1.25956639825477
chrX	802000	122.913311080427
chrX	802500	16.6353092360186
chrX	803000	0.00057088703091518
chrX	803500	0.00738372668284887
chrX	804000	0.00105884890976025
chrX	804500	14.5280987076121
chrX	805000	2.34602514274696
chrX	805500	0.711080712070634
chrX	806000	0.233546867330665
chrX	806500	3.27261168881531e-08
chrX	807000	0.864840233390318
chrX	807500	3.08107481486432e-08
chrX	808000	6.01932937321162e-08
chrX	808500	0.134021285344872
chrX	809000	0.000469894412339584
chrX	809500	4.26646814868626
chrX	810000	2.88128003179242e-06
chrX	810500	0.000265646871729306
chrX	811000	4.1956056903233
chrX	811500	0.103585121884694
chrX	812000	1.55753497925403e-05
chrX	812500	22.7841139702899
chrX	813000	0.00594563137582102
chrX	813500	5.64181661614242
chrX	814000	4.30688130958287e-07
chrX	814500	0.00213330022012093
chrX	815000	0.00209463076041249
chrX	815500	1.09409074277449
chrX	816000	11.6026811930477
chrX	816500	3.14573045723816
chrX	817000	0.110661439631054
chrX	817500	0.26598359818382
chrX	818000	11.0719919526746
chrX	818500	3.15448277365008
chrX	819000	1.99771310759959
chrX	819500	25.620159667631
chrX	820000	1.6773728339208
chrX	820500	0.378003720031484
chrX	821000	1.14377255820062e-10
chrX	821500	0.397998210446771
chrX	822000	0.00390487449968294
chrX	822500	0.0759645305097594
chrX	823000	2.30626477608062
chrX	823500	0.236968199630183
chrX	824000	0.129604656612406
chrX	824500	10.0393482812781
chrX	825000	0.000146277943273207
chrX	825500	0.427394715782568
chrX	826000	0.000524258210051029
chrX	826500	0.823566730342807
chrX	827000	2.70805270232514e-05
chrX	827500	7.98769251591346
chrX	828000	0.451494866366036
chrX	828500	0.737137079535893
chrX	829000	0.947920377559579
chrX	829500	1.17448536377393
chrX	830000	0.00126218853845217
chrX	830500	1.02560807555507e-08
chrX	831000	2.08346557075802e-07
chrX	831500	7.15746614052346
chrX	832000	7.93875255470088e-05
chrX	832500	10.6003549536575
chrX	833000	2.4792608428188e-06
chrX	833500	8.01357155165845e-06
chrX	834000	0.0306746040979022
chrX	834500	0.137059024060152
chrX	835000	3.3004833531602e-06
chrX	835500	0.0351854242142506
chrX	836000	0.994783906322765
chrX	836500	0.0680253859962156
chrX	837000	0.00760966299928941
chrX	837500	8.73663814680304
chrX	838000	0.0174261144877882
chrX	838500	0.966925876377258
chrX	839000	1.16278065482159e-06
chrX	839500	6.49968078851681e-06
chrX	840000	8.04731730053799e-05
chrX	840500	1.98310113449089
chrX	841000	4.14575135947465
chrX	841500	0.388007604593557
chrX	842000	0.00112706830133817
chrX	842500	21.5695607966618
chrX	843000	0.028005135141728
chrX	843500	8.4183452559691
chrX	844000	2.05292478273032
chrX	844500	0.00191552749462207
chrX	845000	5.14840799581587
chrX	845500	0.0484410029795274
chrX	846000	31.292722482633
chrX	846500	0.000410236035405923
chrX	847000	0.663687616987938
chrX	847500	5.14318050170222
chrX	848000	0.0113912494169068
chrX	848500	0.658885229814878
chrX	849000	0.230061640900247
chrX	849500	1.05014485782813
chrX	850000	0.0146384162619314
chrX	850500	0.0278951697861717
chrX	851000	0.341846761198195
chrX	851500	0.258829373262349
chrX	852000	48.9905043942271
chrX	852500	0.096743237600466
chrX	853000	7.72167923849563
chrX	853500	3.84892265876997e-08
chrX	854000	25.7467798329761
chrX	854500	0.000114041094982145
chrX	855000	7.84322272726316
chrX	855500	26.9306700016778
chrX	856000	25.637622862048
chrX	856500	0.437788615797662
chrX	857000	1.70534839491038
chrX	857500	0.027821351137812
chrX	858000	0.172897978200863
chrX	858500	0.0314069504775394
chrX	859000	13.1601910411039
chrX	859500	1.77692582732379
chrX	860000	7.78795360320233e-07
chrX	860500	6.02682712883268
chrX	861000	11.5904248971729
chrX	861500	0.106742269754515
chrX	862000	6.72665714357747e-05
chrX	862500	1.05311934300828
chrX	863000	1.17557849010796
chrX	863500	0.00348161748900656
chrX	864000	0.0124042888733653
chrX	864500	0.432859204295698
chrX	865000	1.90195909567542
chrX	865500	9.05816287938292
chrX	866000	23.6895451903542
chrX	866500	4.13548503550532e-05
chrX	867000	0.0984139307825619
chrX	867500	1.86934543630027
chrX	868000	0.00344621349100486
chrX	868500	0.0401130213798149
chrX	869000	0.014958591149238
chrX	869500	1.59118107481483e-05
chrX	870000	0.237164310912134
chrX	870500	16.7625506331845
chrX	871000	4.586263491322
chrX	871500	1.1833115876255
chrX	872000	3.78095125028394
chrX	872500	0.454439220913612
chrX	873000	1.75752374015523e-05
chrX	873500	0.775252257150289
chrX	874000	16.473958245504
chrX	874500	0.00321512588483541
chrX	875000	7.06097730949781
chrX	875500	36.0575533508503
chrX	876000	0.0485050129830401
chrX	876500	0.00916657581414229
